City,Date,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Mean Apparent Temp (°C),Sunrise,Sunset,Max Wind Speed (10m) (km/h),Max Wind Gusts (10m) (km/h),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),PM10,PM2.5,NO,NO2,O3,SO2,CO,NH3,AQI
Karachi,2024-05-31,35.3,28.0,30.8,40.4,33.6,36.0,2024-05-31T05:42,2024-05-31T19:16,27.8,44.6,218,26.55,168.03708333333333,61.80166666666667,2.846250000000001,17.304166666666667,86.03958333333334,3.2433333333333336,551.58,3.20125,4.333333333333333
Karachi,2024-06-01,38.3,27.9,31.9,40.5,33.5,36.2,2024-06-01T05:42,2024-06-01T19:17,25.5,43.9,232,26.94,190.3279166666667,58.37708333333334,0.9399999999999998,9.612083333333334,70.9895833333333,2.1191666666666666,359.2370833333334,1.1641666666666668,4.25
Karachi,2024-06-02,33.4,28.2,30.5,38.6,34.3,35.6,2024-06-02T05:42,2024-06-02T19:17,25.4,42.8,228,25.12,93.88,23.211249999999996,1.06625,7.516666666666667,46.26916666666667,2.04,343.38208333333336,0.8304166666666667,3.4583333333333335
Karachi,2024-06-03,32.8,27.9,30.0,36.7,32.2,34.1,2024-06-03T05:42,2024-06-03T19:18,27.5,45.4,243,25.17,70.30791666666667,16.39625,0.7058333333333334,3.9587499999999998,39.17625,1.7224999999999995,288.4475,0.5025000000000001,3.0
Karachi,2024-06-04,32.7,27.8,30.0,34.7,31.4,32.6,2024-06-04T05:42,2024-06-04T19:18,32.7,52.6,248,20.82,79.31125,18.167916666666667,0.46583333333333327,3.2695833333333333,41.67916666666667,1.354583333333333,265.77708333333334,0.2608333333333333,3.0
Karachi,2024-06-05,32.6,28.2,30.2,33.9,30.9,32.2,2024-06-05T05:42,2024-06-05T19:19,34.0,53.6,249,18.92,74.47583333333333,17.86333333333333,0.5312499999999999,3.865833333333334,40.68125,1.512083333333333,269.1141666666667,0.34875000000000006,3.0
Karachi,2024-06-06,33.0,28.4,30.4,35.4,31.6,33.7,2024-06-06T05:41,2024-06-06T19:19,30.9,48.6,250,16.7,50.99833333333333,12.085416666666667,0.9291666666666671,5.941666666666666,34.82416666666667,1.8258333333333334,303.6058333333333,0.7158333333333334,2.3333333333333335
Karachi,2024-06-07,33.3,27.8,30.5,37.4,32.5,34.3,2024-06-07T05:41,2024-06-07T19:19,31.1,49.7,259,24.8,58.05291666666667,13.79875,1.239166666666667,6.27625,32.15625000000001,1.8900000000000003,313.20250000000004,0.7487500000000001,3.0416666666666665
Karachi,2024-06-08,33.5,28.1,30.4,36.8,32.3,34.0,2024-06-08T05:41,2024-06-08T19:20,32.1,52.2,259,24.02,63.45875,15.514583333333334,0.6095833333333333,3.999166666666666,36.672083333333326,1.5312500000000002,274.39916666666664,0.48208333333333325,3.0
Karachi,2024-06-09,33.5,28.0,30.4,36.3,32.8,34.2,2024-06-09T05:41,2024-06-09T19:20,30.5,49.3,258,22.17,56.380416666666655,14.323749999999997,0.49166666666666664,3.9104166666666664,42.140416666666674,1.5870833333333338,268.69666666666666,0.49333333333333323,2.8333333333333335
Karachi,2024-06-10,33.4,27.8,30.4,36.9,32.0,34.0,2024-06-10T05:42,2024-06-10T19:21,32.3,51.8,261,24.62,59.65666666666667,15.249583333333335,0.6,3.9487500000000004,40.84458333333333,1.7541666666666664,273.70416666666665,0.5470833333333335,3.0
Karachi,2024-06-11,33.3,28.3,30.5,35.9,31.7,33.5,2024-06-11T05:42,2024-06-11T19:21,33.1,52.6,256,23.27,52.231666666666676,13.311666666666666,0.5016666666666667,3.6200000000000006,40.471250000000005,1.5379166666666668,258.68500000000006,0.45916666666666667,2.3333333333333335
Karachi,2024-06-12,33.4,28.5,30.7,35.6,32.3,33.5,2024-06-12T05:42,2024-06-12T19:21,33.0,53.3,249,21.97,50.85958333333334,13.327083333333333,0.4729166666666666,3.5187500000000007,44.04791666666666,1.4466666666666663,257.4333333333334,0.4366666666666667,2.3333333333333335
Karachi,2024-06-13,33.2,28.9,30.9,36.1,32.3,33.8,2024-06-13T05:42,2024-06-13T19:22,31.1,49.3,246,20.03,83.09291666666665,22.578333333333333,0.5066666666666667,3.3712499999999985,43.61666666666667,1.458333333333333,266.8904166666667,0.3483333333333334,3.0416666666666665
Karachi,2024-06-14,33.5,28.9,30.9,37.1,33.1,34.8,2024-06-14T05:42,2024-06-14T19:22,29.8,48.6,242,21.78,92.00625000000001,25.09583333333333,0.8395833333333335,4.816666666666667,44.688750000000006,1.6716666666666669,293.3145833333333,0.35375,3.25
Karachi,2024-06-15,33.6,29.0,31.0,39.0,34.4,35.9,2024-06-15T05:42,2024-06-15T19:22,22.5,38.9,230,23.21,100.15875000000004,27.099166666666665,0.7183333333333333,4.399166666666667,53.257083333333334,1.60125,285.8045833333333,0.31333333333333335,3.5
Karachi,2024-06-16,34.2,28.8,31.0,38.3,33.7,35.4,2024-06-16T05:42,2024-06-16T19:23,28.2,45.0,243,23.21,87.01,25.0,0.0,1.05,55.07,1.3,230.31,0.0,3.0
Karachi,2024-06-17,33.3,29.1,30.9,37.4,33.8,34.8,2024-06-17T05:42,2024-06-17T19:23,25.2,41.8,238,20.25,90.98826086956522,23.85217391304347,0.9752173913043478,5.340869565217392,47.28521739130434,1.9013043478260865,302.14913043478265,0.533913043478261,3.0
Karachi,2024-06-18,33.5,29.6,31.2,36.8,33.6,34.7,2024-06-18T05:42,2024-06-18T19:23,28.1,44.6,240,17.58,113.09166666666664,25.39125,0.4020833333333333,3.505833333333333,45.627500000000005,1.5737500000000002,260.6320833333333,0.24625,3.7083333333333335
Karachi,2024-06-19,34.0,29.1,31.1,38.6,33.7,35.5,2024-06-19T05:43,2024-06-19T19:23,31.8,51.1,241,25.28,136.76208333333332,34.03375,0.5395833333333333,4.7225,50.61916666666667,1.8879166666666667,277.1820833333334,0.3770833333333334,4.0
Karachi,2024-06-20,33.8,28.9,31.1,39.7,34.3,36.3,2024-06-20T05:43,2024-06-20T19:24,29.6,47.2,210,25.28,158.2770833333333,42.00416666666667,0.8791666666666668,8.317083333333334,56.81833333333333,2.1537499999999996,328.36166666666674,0.7433333333333333,4.125
Karachi,2024-06-21,33.7,29.1,31.1,40.0,33.8,36.5,2024-06-21T05:43,2024-06-21T19:24,25.7,38.5,207,21.85,181.88916666666663,42.00458333333333,1.7941666666666671,12.736666666666665,48.93458333333333,2.997916666666667,396.37125,1.3100000000000003,4.333333333333333
Karachi,2024-06-22,34.5,29.2,31.4,40.7,34.9,37.3,2024-06-22T05:43,2024-06-22T19:24,23.7,40.7,233,24.05,177.22583333333333,37.47916666666666,2.554583333333333,13.463333333333331,38.54958333333335,2.9212499999999992,426.69000000000005,1.727916666666667,4.0
Karachi,2024-06-23,35.3,28.9,31.6,40.8,34.7,36.8,2024-06-23T05:43,2024-06-23T19:24,26.4,43.9,265,24.47,158.95708333333332,34.403333333333336,1.7016666666666664,9.197916666666666,40.87416666666667,2.884583333333333,352.9783333333334,1.352083333333333,4.0
Karachi,2024-06-24,38.5,28.4,32.3,42.8,33.8,36.9,2024-06-24T05:44,2024-06-24T19:24,31.4,49.3,279,24.22,162.29375000000002,38.94125000000001,1.8562500000000002,9.406666666666668,37.287083333333335,2.8654166666666665,356.03833333333336,1.2849999999999997,4.0
Karachi,2024-06-25,37.2,28.4,31.9,41.7,33.9,36.6,2024-06-25T05:44,2024-06-25T19:24,35.8,56.2,263,24.65,168.64916666666664,40.68541666666667,1.6683333333333337,7.942499999999998,37.62666666666668,2.4174999999999995,332.8116666666668,0.9304166666666664,4.0
Karachi,2024-06-26,34.9,28.9,31.5,40.8,35.3,37.1,2024-06-26T05:44,2024-06-26T19:25,23.7,41.8,246,23.86,153.14041666666665,42.79,2.42375,11.859166666666665,33.46833333333333,3.106666666666667,403.60250000000013,1.4941666666666666,4.0
Karachi,2024-06-27,35.9,29.8,32.3,41.2,35.6,37.7,2024-06-27T05:45,2024-06-27T19:25,25.3,42.8,259,23.25,129.36458333333334,39.540000000000006,6.109583333333334,20.108333333333334,26.488749999999996,4.594166666666667,606.9341666666668,2.965833333333334,4.0
Karachi,2024-06-28,37.5,29.7,32.5,40.8,35.6,37.4,2024-06-28T05:45,2024-06-28T19:25,26.6,42.8,42,12.34,118.63541666666667,37.04125,15.309166666666668,30.75791666666667,16.498333333333335,6.625416666666669,960.0520833333335,5.437083333333334,3.875
Karachi,2024-06-29,36.4,29.6,32.1,41.5,34.5,37.1,2024-06-29T05:45,2024-06-29T19:25,27.4,45.4,148,21.95,76.88458333333334,37.17791666666667,9.307916666666666,30.454999999999995,38.42166666666667,10.295,905.5345833333334,4.845,3.125
Karachi,2024-06-30,35.0,29.9,32.0,40.4,36.1,37.7,2024-06-30T05:46,2024-06-30T19:25,25.5,42.8,209,21.95,39.33125,23.88291666666667,5.13375,15.373750000000001,52.61625000000001,3.555000000000001,578.2845833333334,2.829583333333334,2.4166666666666665
Karachi,2024-07-01,35.9,30.3,32.3,40.4,35.4,37.4,2024-07-01T05:46,2024-07-01T19:25,31.4,51.1,254,23.84,116.78083333333335,40.156666666666666,0.21958333333333332,3.061666666666667,46.99833333333333,1.3862500000000002,262.5779166666667,0.23916666666666667,3.75
Karachi,2024-07-02,34.9,30.5,32.5,39.2,35.6,36.9,2024-07-02T05:46,2024-07-02T19:25,26.9,43.9,241,20.95,149.0533333333333,43.22666666666668,0.3491666666666667,6.521666666666665,50.142083333333325,1.8120833333333337,290.5329166666667,0.17833333333333332,4.0
Karachi,2024-07-03,34.8,30.4,32.2,39.7,35.3,37.1,2024-07-03T05:47,2024-07-03T19:25,28.3,45.0,235,21.11,143.35708333333335,35.649166666666666,1.2162500000000003,6.959583333333335,38.96708333333333,2.0266666666666664,310.4204166666667,0.4770833333333333,4.0
Karachi,2024-07-04,34.0,29.8,31.6,39.5,35.3,36.5,2024-07-04T05:47,2024-07-04T19:25,22.9,38.9,226,20.32,175.69791666666663,39.060833333333335,0.3399999999999999,4.237500000000001,43.67374999999999,1.774166666666667,261.74333333333334,0.20000000000000007,4.166666666666667
Karachi,2024-07-05,33.5,29.7,31.4,38.1,34.3,35.8,2024-07-05T05:47,2024-07-05T19:25,22.9,38.5,226,18.17,166.95208333333332,35.96833333333334,0.34208333333333335,3.6412500000000008,54.61291666666667,1.6149999999999995,252.70416666666665,0.13166666666666663,4.208333333333333
Karachi,2024-07-06,35.2,29.9,32.0,38.4,33.9,35.5,2024-07-06T05:48,2024-07-06T19:25,31.3,47.5,237,18.99,168.40166666666667,44.882500000000014,0.15624999999999997,3.1062499999999997,73.16458333333333,1.2833333333333334,247.97541666666666,0.0,4.083333333333333
Karachi,2024-07-07,35.2,30.2,32.1,39.7,34.3,36.6,2024-07-07T05:48,2024-07-07T19:25,32.3,49.7,236,20.16,157.82833333333335,38.51,0.47625,4.624583333333335,52.79416666666666,1.555416666666667,264.5258333333333,0.13458333333333336,4.0
Karachi,2024-07-08,34.4,29.8,31.6,40.9,35.1,37.4,2024-07-08T05:49,2024-07-08T19:25,22.0,39.6,232,19.75,124.96458333333335,33.75375,12.622916666666667,21.156666666666666,22.237916666666667,4.729583333333333,716.527916666667,2.500833333333333,3.875
Karachi,2024-07-09,34.7,29.8,31.6,41.7,36.0,38.0,2024-07-09T05:49,2024-07-09T19:25,20.4,35.3,247,14.51,59.83124999999999,22.719583333333336,6.812916666666664,20.797499999999996,23.36,5.0512500000000005,593.0258333333333,2.1562500000000004,2.6666666666666665
Karachi,2024-07-10,35.0,29.5,31.8,41.6,35.2,37.9,2024-07-10T05:49,2024-07-10T19:25,23.9,40.0,249,21.64,59.80333333333331,20.939999999999998,1.7587500000000003,7.544999999999999,35.88125,2.576666666666667,327.8058333333334,0.7391666666666666,2.5833333333333335
Karachi,2024-07-11,34.4,29.5,31.5,37.7,33.0,35.0,2024-07-11T05:50,2024-07-11T19:24,34.0,52.2,251,20.4,40.66958333333334,13.74875,0.4654166666666666,2.8762500000000006,38.65458333333334,1.3083333333333333,253.53833333333338,0.25875000000000004,2.1666666666666665
Karachi,2024-07-12,33.2,29.5,31.0,35.0,32.6,33.4,2024-07-12T05:50,2024-07-12T19:24,39.8,60.8,253,17.12,51.80375,13.422083333333331,0.27,2.2479166666666663,37.864999999999995,1.0325,237.61375000000007,0.13041666666666665,2.5
Karachi,2024-07-13,33.1,29.3,30.8,36.5,32.6,34.3,2024-07-13T05:51,2024-07-13T19:24,32.5,49.3,245,17.27,86.45333333333332,21.065833333333337,0.35874999999999996,3.3045833333333334,40.888749999999995,1.18375,247.90624999999997,0.17250000000000001,3.0833333333333335
Karachi,2024-07-14,33.1,28.8,30.7,36.7,33.7,35.0,2024-07-14T05:51,2024-07-14T19:24,28.1,45.4,249,18.85,114.1025,27.224999999999994,0.5312499999999999,3.9766666666666666,41.0975,1.4541666666666668,259.10125000000005,0.19916666666666671,3.75
Karachi,2024-07-15,34.1,28.9,31.1,39.7,34.8,36.4,2024-07-15T05:52,2024-07-15T19:23,21.4,38.9,249,21.77,139.44291666666666,34.13916666666667,2.28375,10.536666666666667,34.08291666666667,3.1804166666666673,366.3304166666667,0.98625,4.0
Karachi,2024-07-16,35.9,29.2,31.9,42.1,35.1,37.3,2024-07-16T05:52,2024-07-16T19:23,26.9,43.2,273,18.52,129.29374999999996,32.815000000000005,1.415416666666667,9.51375,37.64875000000001,3.1687499999999997,344.21791666666667,0.9441666666666667,4.0
Karachi,2024-07-17,35.3,29.7,31.9,42.3,35.7,37.9,2024-07-17T05:53,2024-07-17T19:23,30.7,51.5,220,19.41,113.68250000000002,34.135416666666664,1.1945833333333336,13.443333333333335,29.597916666666666,3.2283333333333335,381.7679166666667,1.0704166666666666,3.8333333333333335
Karachi,2024-07-18,34.8,30.2,32.1,40.6,35.6,38.1,2024-07-18T05:53,2024-07-18T19:23,29.5,48.2,254,21.53,81.90499999999999,27.475833333333327,2.245416666666667,10.442916666666667,34.09374999999999,3.235416666666667,368.55541666666664,1.0975,3.0416666666666665
Karachi,2024-07-19,34.7,29.5,31.8,39.9,35.1,36.7,2024-07-19T05:53,2024-07-19T19:22,24.8,40.7,264,21.02,27.238333333333333,11.831666666666669,1.0400000000000003,10.104583333333334,37.587500000000006,2.688333333333333,353.67375,0.9466666666666669,2.0
Karachi,2024-07-20,38.6,29.6,32.8,44.7,34.7,38.6,2024-07-20T05:54,2024-07-20T19:22,22.0,33.1,281,19.25,76.48416666666667,28.45166666666667,7.150416666666665,25.17749999999999,27.22458333333334,4.65625,690.1029166666667,2.419583333333333,2.9166666666666665
Karachi,2024-07-21,37.4,30.0,33.3,43.7,36.4,39.7,2024-07-21T05:54,2024-07-21T19:21,16.1,29.5,261,20.41,99.21166666666666,58.14250000000002,3.2866666666666657,49.573333333333345,107.91375,13.846666666666666,1163.5212499999998,4.607916666666667,3.8333333333333335
Karachi,2024-07-22,35.2,30.0,31.9,41.1,34.7,37.4,2024-07-22T05:55,2024-07-22T19:21,30.9,48.2,256,19.11,44.87,24.45,0.0,4.46,55.07,4.59,287.06,0.82,2.0
Karachi,2024-07-24,32.4,29.3,30.6,35.5,33.2,34.3,2024-07-24T05:56,2024-07-24T19:20,31.2,47.5,250,11.42,136.81086956521742,34.92130434782609,0.37521739130434784,6.017391304347826,49.25913043478261,1.8239130434782609,293.4417391304347,0.3182608695652173,4.0
Karachi,2024-07-25,32.9,28.9,30.7,36.7,33.9,35.1,2024-07-25T05:56,2024-07-25T19:20,25.5,41.0,236,16.59,148.44541666666666,38.56916666666667,0.88125,6.785833333333334,50.75333333333334,2.077916666666667,315.70624999999995,0.35416666666666674,4.0
Karachi,2024-07-26,33.8,29.4,31.2,38.3,34.2,35.8,2024-07-26T05:57,2024-07-26T19:19,28.5,46.1,242,19.86,163.26416666666665,42.55583333333333,0.765,6.601666666666667,47.474583333333335,1.9150000000000003,322.24291666666664,0.34583333333333327,4.0
Karachi,2024-07-27,34.0,29.3,31.2,38.4,33.7,35.5,2024-07-27T05:57,2024-07-27T19:19,28.7,46.8,239,22.47,226.61041666666665,45.88375,0.3816666666666666,4.394166666666666,47.51958333333332,1.647916666666667,286.22125,0.17500000000000002,4.666666666666667
Karachi,2024-07-28,33.3,29.3,31.1,39.1,34.7,36.3,2024-07-28T05:58,2024-07-28T19:18,19.5,33.8,216,18.97,218.08124999999995,44.10208333333333,2.450416666666667,12.865833333333333,35.67499999999999,2.9720833333333334,415.00749999999994,0.9970833333333329,4.875
Karachi,2024-07-29,33.0,28.8,30.4,39.4,34.1,36.0,2024-07-29T05:58,2024-07-29T19:18,22.8,40.0,204,15.58,140.56125,36.997083333333336,12.225,19.84208333333333,32.70958333333334,5.947499999999999,736.8329166666667,2.5116666666666667,4.041666666666667
Karachi,2024-07-30,32.8,28.0,29.2,40.1,33.3,35.4,2024-07-30T05:59,2024-07-30T19:17,20.4,41.8,269,13.38,31.44333333333334,21.927083333333332,3.5824999999999996,29.662083333333328,47.38208333333333,12.649166666666666,724.8720833333332,3.695833333333333,2.2916666666666665
Karachi,2024-07-31,30.5,28.1,29.2,36.5,33.6,35.0,2024-07-31T05:59,2024-07-31T19:17,22.0,30.6,236,14.1,11.275,8.472500000000002,0.9566666666666669,13.113750000000001,46.05166666666668,2.605833333333333,426.6891666666667,1.0016666666666667,1.4166666666666667
Karachi,2024-08-01,31.1,28.4,29.5,33.9,32.2,33.0,2024-08-01T06:00,2024-08-01T19:16,33.9,51.5,248,15.17,51.19541666666667,16.97625,0.29166666666666663,3.225416666666666,40.76916666666667,1.2875,275.65124999999995,0.29916666666666664,2.4583333333333335
Karachi,2024-08-02,31.1,27.8,29.3,35.2,31.5,33.6,2024-08-02T06:00,2024-08-02T19:16,27.7,41.8,250,12.41,93.39125,24.091250000000002,0.4383333333333333,6.82,35.553333333333335,1.8179166666666664,309.725,0.6150000000000001,3.375
Karachi,2024-08-03,30.8,27.9,29.2,34.9,32.2,33.6,2024-08-03T06:01,2024-08-03T19:15,25.3,38.5,249,13.9,82.10625,22.024999999999995,0.30625,5.105833333333333,38.637916666666655,1.6579166666666663,323.7729166666667,0.5241666666666667,3.0833333333333335
Karachi,2024-08-04,30.8,27.7,28.9,35.3,32.5,33.6,2024-08-04T06:01,2024-08-04T19:14,21.6,34.9,239,10.94,76.86458333333333,25.496666666666666,0.6125,6.843749999999999,37.53583333333335,2.0158333333333336,346.4416666666666,0.7304166666666667,3.0
Karachi,2024-08-05,30.7,26.4,28.6,36.0,31.4,33.8,2024-08-05T06:01,2024-08-05T19:14,20.4,34.6,198,20.74,49.14833333333333,18.77625,1.6983333333333333,-405.18458333333336,30.644166666666674,3.610416666666667,419.03916666666674,1.4808333333333337,2.4166666666666665
Karachi,2024-08-06,29.6,27.2,28.4,33.4,31.9,32.7,2024-08-06T06:02,2024-08-06T19:13,25.0,37.4,237,6.86,28.522916666666664,9.653333333333334,0.22083333333333335,5.037083333333334,37.015,1.7316666666666665,288.3075,0.5845833333333333,2.0416666666666665
Karachi,2024-08-07,30.5,27.8,28.9,32.3,30.5,31.3,2024-08-07T06:02,2024-08-07T19:12,33.5,50.4,245,12.66,21.420833333333334,8.44875,0.3466666666666667,3.2883333333333327,37.834583333333335,1.3458333333333332,266.6116666666666,0.43791666666666673,1.625
Karachi,2024-08-08,31.3,27.7,29.3,34.8,31.1,32.6,2024-08-08T06:03,2024-08-08T19:11,25.4,41.8,244,19.32,26.605833333333333,13.800000000000002,0.7775,5.187083333333333,38.25,1.9066666666666665,309.8654166666667,0.6954166666666667,2.0
Karachi,2024-08-09,31.8,27.9,29.6,35.0,31.7,33.0,2024-08-09T06:03,2024-08-09T19:11,29.0,46.1,253,17.24,32.65291666666667,14.182500000000003,0.49749999999999983,4.972083333333332,36.44708333333333,1.8441666666666665,307.36125000000004,0.6191666666666666,2.0
Karachi,2024-08-10,32.9,27.9,29.8,35.3,30.8,32.2,2024-08-10T06:04,2024-08-10T19:10,35.0,53.6,254,17.96,29.89833333333333,9.57625,0.2720833333333334,2.4079166666666665,38.1475,1.0679166666666664,259.24125,0.30291666666666667,2.0
Karachi,2024-08-11,31.6,27.5,29.1,33.7,30.4,31.5,2024-08-11T06:04,2024-08-11T19:09,34.7,53.6,255,14.01,35.93,12.115833333333335,0.1729166666666667,-413.99291666666664,37.78958333333333,1.0737499999999998,268.00166666666667,0.28958333333333336,2.0
Karachi,2024-08-12,30.9,27.6,29.0,33.8,31.5,32.8,2024-08-12T06:05,2024-08-12T19:08,27.2,43.6,249,12.64,51.16166666666666,14.130416666666667,0.5849999999999999,5.528750000000001,32.90875,1.9629166666666664,307.36041666666665,0.6962499999999999,2.5833333333333335
Karachi,2024-08-13,31.9,27.8,29.4,36.0,33.0,34.1,2024-08-13T06:05,2024-08-13T19:08,23.2,38.5,248,15.13,62.952916666666674,17.582916666666666,2.54125,10.169583333333334,24.981249999999992,2.7862500000000003,387.4695833333333,1.3979166666666665,3.0
Karachi,2024-08-14,32.2,27.4,29.5,36.4,32.0,33.6,2024-08-14T06:05,2024-08-14T19:07,23.5,39.2,243,17.79,49.295416666666675,14.99,0.8112500000000002,6.427083333333332,28.37958333333333,2.2733333333333334,289.83708333333334,0.8200000000000002,2.5
Karachi,2024-08-15,32.1,27.5,29.2,36.7,31.9,33.1,2024-08-15T06:06,2024-08-15T19:06,25.7,41.4,248,16.07,38.75541666666667,12.342500000000001,0.900416666666667,6.1025,29.89083333333333,2.0224999999999995,298.04375,0.7733333333333334,2.0
Karachi,2024-08-16,31.3,27.2,28.7,34.9,31.5,32.6,2024-08-16T06:06,2024-08-16T19:05,25.2,40.7,247,13.17,32.212916666666665,10.957500000000001,0.3562499999999999,6.674166666666667,26.352916666666662,2.2033333333333327,300.1295833333334,0.7787499999999999,2.0
Karachi,2024-08-17,30.9,27.6,29.0,34.5,32.2,33.1,2024-08-17T06:07,2024-08-17T19:04,19.3,33.1,242,12.06,31.7625,10.438333333333334,0.4258333333333333,5.743750000000002,29.623749999999998,1.8979166666666671,293.03583333333336,0.6891666666666665,2.0
Karachi,2024-08-18,31.6,27.4,29.0,35.9,31.8,33.0,2024-08-18T06:07,2024-08-18T19:03,25.2,42.8,239,19.02,26.810000000000002,11.058333333333335,0.33249999999999996,4.6620833333333325,31.382083333333327,1.7150000000000005,276.90291666666667,0.59,2.0
Karachi,2024-08-19,31.2,27.3,28.9,35.4,31.9,32.8,2024-08-19T06:08,2024-08-19T19:03,25.1,41.0,240,19.95,21.735,11.514166666666666,1.0033333333333334,5.840416666666666,32.41041666666667,2.127083333333333,304.02291666666673,0.8412499999999997,1.5833333333333333
Karachi,2024-08-20,31.9,27.0,29.3,34.4,30.8,32.2,2024-08-20T06:08,2024-08-20T19:02,27.2,44.3,251,17.77,21.19791666666667,9.599583333333332,0.6466666666666666,3.8979166666666667,31.41291666666667,1.6995833333333337,279.8233333333333,0.575,1.75
Karachi,2024-08-21,31.6,27.6,29.3,33.9,30.3,32.3,2024-08-21T06:08,2024-08-21T19:01,26.5,42.1,258,13.39,23.020833333333332,9.379166666666668,0.6329166666666666,5.198750000000001,30.324583333333337,2.1058333333333334,316.12291666666664,0.7791666666666667,1.7083333333333333
Karachi,2024-08-22,33.4,27.5,30.0,37.1,31.2,33.3,2024-08-22T06:09,2024-08-22T19:00,24.9,42.1,266,21.41,33.805416666666666,10.420833333333333,0.8550000000000001,5.112916666666667,35.51,2.299166666666667,339.90500000000003,0.8620833333333332,2.0
Karachi,2024-08-23,32.6,27.7,29.7,35.1,31.8,32.9,2024-08-23T06:09,2024-08-23T18:59,27.7,44.3,264,17.54,43.165833333333346,13.774166666666666,0.7691666666666669,5.280833333333334,36.40375,2.017083333333333,348.2495833333333,0.7441666666666666,2.0
Karachi,2024-08-24,32.7,27.2,29.5,35.0,31.1,32.6,2024-08-24T06:10,2024-08-24T18:58,28.3,45.7,267,19.09,45.25666666666666,14.257083333333332,0.43041666666666667,3.801666666666667,36.895,1.577916666666667,305.83125,0.5645833333333335,2.1666666666666665
Karachi,2024-08-25,33.1,27.3,29.4,35.7,30.2,32.1,2024-08-25T06:10,2024-08-25T18:57,29.9,47.5,271,20.75,61.06999999999999,16.55333333333333,0.36166666666666664,3.8737499999999994,37.640833333333326,1.7204166666666667,291.0891666666667,0.5908333333333333,3.0
Karachi,2024-08-26,33.2,27.0,29.7,35.6,30.1,32.7,2024-08-26T06:10,2024-08-26T18:56,31.1,50.8,279,22.4,72.7325,21.952083333333334,0.375,7.922499999999999,38.192083333333336,2.83375,341.4341666666666,1.1183333333333334,2.9583333333333335
Karachi,2024-08-27,33.4,27.1,29.0,37.4,31.3,33.7,2024-08-27T06:11,2024-08-27T18:55,22.3,43.6,310,10.08,105.58791666666666,32.25791666666667,9.090416666666666,28.049583333333327,15.069166666666666,7.355833333333333,808.1800000000002,4.665833333333334,3.5833333333333335
Karachi,2024-08-28,29.2,26.5,27.5,33.0,30.4,31.8,2024-08-28T06:11,2024-08-28T18:54,23.0,35.3,324,5.79,77.78666666666668,33.451249999999995,0.3833333333333333,15.283333333333331,53.79333333333335,6.6379166666666665,528.6329166666666,2.169583333333333,3.0416666666666665
Karachi,2024-08-29,29.8,26.7,27.6,33.7,30.6,31.9,2024-08-29T06:12,2024-08-29T18:53,25.8,38.9,306,6.12,64.19291666666666,29.169583333333335,4.290416666666666,23.249166666666667,24.825000000000006,5.427083333333333,662.0091666666666,2.961666666666666,2.7083333333333335
Karachi,2024-08-30,30.3,24.9,27.3,31.1,24.5,28.4,2024-08-30T06:12,2024-08-30T18:52,45.9,68.0,36,12.31,15.503333333333332,12.150833333333333,0.3033333333333333,12.463749999999997,43.79416666666666,6.576666666666667,462.8500000000001,1.58,1.625
Karachi,2024-08-31,28.3,25.0,26.3,30.9,24.6,27.5,2024-08-31T06:12,2024-08-31T18:51,46.6,68.0,98,7.19,19.67791666666667,14.307083333333331,0.667916666666667,8.7425,26.367499999999996,4.79125,341.0191666666667,1.2379166666666666,1.9166666666666667
Karachi,2024-09-01,29.0,25.4,27.0,34.5,29.5,31.5,2024-09-01T06:13,2024-09-01T18:50,23.3,36.4,135,18.87,30.073333333333334,16.304583333333333,2.3912500000000003,12.155833333333334,22.629166666666666,6.580833333333335,428.7754166666668,2.59625,2.0
Karachi,2024-09-02,29.3,24.9,27.0,35.1,30.1,32.4,2024-09-02T06:13,2024-09-02T18:49,17.5,31.3,216,20.96,66.06166666666664,46.63625,26.22125,33.89541666666667,24.685,12.532083333333334,1505.930833333333,10.53375,3.0
Karachi,2024-09-03,29.9,25.4,27.4,36.2,30.7,32.5,2024-09-03T06:13,2024-09-03T18:48,21.4,34.2,252,21.59,25.826666666666664,15.545833333333334,4.352500000000001,18.423333333333332,27.984166666666667,5.943749999999999,621.3979166666666,4.387499999999999,1.875
Karachi,2024-09-04,30.2,26.1,27.7,34.7,30.3,32.0,2024-09-04T06:14,2024-09-04T18:47,20.2,33.5,262,18.31,23.502916666666668,10.605,0.9400000000000003,9.944166666666668,30.15166666666667,3.615416666666667,397.06666666666666,1.7991666666666664,1.9583333333333333
Karachi,2024-09-05,30.1,26.4,28.0,33.0,30.5,31.5,2024-09-05T06:14,2024-09-05T18:46,29.8,45.4,260,18.33,31.96416666666667,13.806250000000004,0.74125,5.972916666666666,40.15916666666667,2.185416666666667,342.6870833333334,0.9354166666666667,2.0
Karachi,2024-09-06,30.1,26.5,27.9,33.6,30.2,31.6,2024-09-06T06:14,2024-09-06T18:45,26.4,41.4,253,16.03,38.12749999999999,12.615833333333333,0.7200000000000002,6.245416666666667,40.47208333333333,2.3050000000000006,329.4745833333334,0.9979166666666667,2.0
